Date	ArrayID	Site	Algae	Treatment	PAR	Fv.Fm	Fo	NPQ	Mem	CapID	Loc	ETR	REG1.alpha	REG1.ETRm	REG1.Ek	REG1.beta	REG1.ETRmPot	REG2.alpha	REG2.ETRm	REG2.Ek	REG1.RSS	REG2.RSS	rss	Day
2015-06-09	3.1	3	Clad	Thal	2632	0.604	900	1.357	252	A	3T	75.2	0.16705694220789957	78.89830091844196	472.28388042835326	0.009665908502355406	98.74565602046216	0.135640885092875	77.51835796269889	571.4969930314234	8.349721206557417	29.454412935622	Y	0
2015-06-09	3.1	3	Oed	Thal	1	0.499	1127	NA	261	B	3T	0.2	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	154	0.499	1127	0.18	261	B	3T	25.2	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	652	0.499	1127	0.759	261	B	3T	84.1	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	975	0.499	1127	1.32	261	B	3T	90.1	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	1302	0.499	1127	1.625	261	B	3T	85.3	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	1803	0.499	1127	1.852	261	B	3T	80.3	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	2632	0.499	1127	2.02	261	B	3T	74.1	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	335	0.499	1127	0.327	261	B	3T	54.9	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.1	3	Oed	Thal	486	0.499	1127	0.398	261	B	3T	75.1	0.252003451254087	89.10690497029805	353.59398661748645	0.027844872290239	127.69155927232059	0.21296941612561096	83.98960890671316	394.3740394028007	125.2966817486814	267.80827160688295	Y	0
2015-06-09	3.4	3	Clad	Marg	1	0.577	656	NA	270	A	3M	0.2	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	154	0.577	656	0.35	270	A	3M	23.9	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	652	0.577	656	1.063	270	A	3M	76.9	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	975	0.577	656	1.295	270	A	3M	95.8	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	335	0.577	656	0.507	270	A	3M	49.1	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	486	0.577	656	0.866	270	A	3M	63.5	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	2632	0.577	656	2.117	270	A	3M	107.2	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	1302	0.577	656	1.498	270	A	3M	105	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Clad	Marg	1803	0.577	656	1.821	270	A	3M	112.8	0.17677845268304218	112.07926553876534	634.0097666751258	0.041793785510973444	204.90570515068686	0.15093087757919765	110.61236408874483	732.867693230654	3.8151328229459587	33.136137188281225	Y	0
2015-06-09	3.4	3	Oed	Marg	1	0.424	962	NA	279	B	3M	0.2	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	154	0.424	962	0.207	279	B	3M	21	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	652	0.424	962	0.546	279	B	3M	84.3	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	975	0.424	962	1.063	279	B	3M	95.4	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	335	0.424	962	0.397	279	B	3M	48	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	486	0.424	962	0.41	279	B	3M	69.4	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	2632	0.424	962	2.296	279	B	3M	91.8	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	1302	0.424	962	1.64	279	B	3M	93.5	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	3.4	3	Oed	Marg	1803	0.424	962	2.016	279	B	3M	95.4	0.2082417490275083	98.75029830581062	474.2098967520961	0.02414719682437797	143.28897012484654	0.17460990788360817	96.0845889216831	550.2814249563168	144.45956465439798	109.72102903829013	N	0
2015-06-09	c5.1	3	Peri	Thal	1	0.48	619	NA	288	COB	3T	0.2	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	486	0.48	619	1.647	288	COB	3T	34.1	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	652	0.48	619	1.919	288	COB	3T	42.2	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	975	0.48	619	2.29	288	COB	3T	46.3	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	1302	0.48	619	2.545	288	COB	3T	53.6	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	1803	0.48	619	2.817	288	COB	3T	53.8	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	2632	0.48	619	3.121	288	COB	3T	53.1	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	335	0.48	619	1.387	288	COB	3T	26.7	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c5.1	3	Peri	Thal	154	0.48	619	0.855	288	COB	3T	14	0.10605091828862288	54.22859695157984	511.3449070190415	0.0049125430650424655	65.55543953859508	0.08526727973413512	53.542567821382654	627.9380318960489	8.719377825978144	12.916220989866874	Y	0
2015-06-09	c6.1	3	Peri	Marg	68	0.442	550	0.487	298	COB	3M	7.2	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	154	0.442	550	0.758	298	COB	3M	16.5	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	1	0.442	550	NA	298	COB	3M	0.2	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	486	0.442	550	1.809	298	COB	3M	30.8	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	652	0.442	550	2.17	298	COB	3M	33.4	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	335	0.442	550	1.342	298	COB	3M	24.8	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	975	0.442	550	2.572	298	COB	3M	41.4	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	1803	0.442	550	3.462	298	COB	3M	37.9	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	c6.1	3	Peri	Marg	1302	0.442	550	2.96	298	COB	3M	43.7	0.10280616859932026	41.572683404121946	404.3792699458388	0.024132724361243814	75.79288300406822	0.08861079041230742	40.65093108698084	458.758249394136	23.10762046406631	43.9736870471326	Y	0
2015-06-09	4.1	4	Clad	Thal	1	0.541	721	NA	308	A	4T	0.2	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	154	0.541	721	0.427	308	A	4T	22.1	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	1803	0.541	721	1.54	308	A	4T	110.6	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	652	0.541	721	0.905	308	A	4T	71.7	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	975	0.541	721	1.124	308	A	4T	89.7	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	335	0.541	721	0.559	308	A	4T	45	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	486	0.541	721	0.69	308	A	4T	60.6	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	2632	0.541	721	1.799	308	A	4T	112.8	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Clad	Thal	1302	0.541	721	1.302	308	A	4T	101.7	NA	NA	NA	NA	NA	0.13428563604667035	112.3141481742533	836.3824417916079	NA	24.59696073370504	NA	0
2015-06-09	4.1	4	Oed	Thal	1	0.301	1359	NA	317	B	4T	0.1	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	1302	0.301	1359	1.037	317	B	4T	98.4	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	486	0.301	1359	0.435	317	B	4T	60	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	652	0.301	1359	0.388	317	B	4T	81.1	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	975	0.301	1359	0.574	317	B	4T	96.2	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	154	0.301	1359	0.238	317	B	4T	12.6	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	1803	0.301	1359	1.456	317	B	4T	97.7	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	2632	0.301	1359	1.852	317	B	4T	90.6	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.1	4	Oed	Thal	335	0.301	1359	0.525	317	B	4T	34.9	NA	NA	NA	NA	NA	0.1446362118368147	99.27456314189043	686.374192749853	NA	394.57746879815124	NA	0
2015-06-09	4.4	4	Clad	Marg	1	0.501	1037	NA	326	A	4M	0.2	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	335	0.501	1037	0.594	326	A	4M	39.1	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	486	0.501	1037	0.74	326	A	4M	51	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	652	0.501	1037	0.893	326	A	4M	62.7	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	154	0.501	1037	0.401	326	A	4M	19.9	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	1803	0.501	1037	1.537	326	A	4M	100.7	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	2632	0.501	1037	1.782	326	A	4M	99.5	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	975	0.501	1037	1.127	326	A	4M	79	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Clad	Marg	1302	0.501	1037	1.234	326	A	4M	92.4	0.13455413236572775	101.54615336588552	754.6862484303033	0.060430841934532756	249.0311064096087	0.11557859953220988	101.46723569951287	877.9067760830204	5.082430156605636	27.59654156638099	Y	0
2015-06-09	4.4	4	Oed	Marg	2632	0.482	1446	1.965	335	B	4M	94	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	1	0.482	1446	NA	335	B	4M	0.2	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	154	0.482	1446	0.314	335	B	4M	20.8	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	652	0.482	1446	0.407	335	B	4M	95	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	975	0.482	1446	0.779	335	B	4M	109.7	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	335	0.482	1446	0.399	335	B	4M	52.5	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	486	0.482	1446	0.34	335	B	4M	75.3	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	1302	0.482	1446	1.254	335	B	4M	107.7	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	4.4	4	Oed	Marg	1803	0.482	1446	1.68	335	B	4M	104.5	0.2180880467123863	111.73220410122813	512.3261260099237	0.1402611563520106	335.62034655999236	0.19427749865981858	105.86980853589	544.9411757213782	214.54563490574333	392.9812465984961	Y	0
2015-06-09	c7.1	4	Peri	Thal	1	0.367	610	NA	345	COB	4T	0.2	0.09902361652516624	NaN	NaN	-0.0013748620072161885	46.32199448150893	0.07501606869907732	46.85837890180607	624.644555685473	11.286927550665629	27.247857415266765	Y	0
2015-06-09	c7.1	4	Peri	Thal	68	0.367	610	0.635	345	COB	4T	7.3	0.09902361652516624	NaN	NaN	-0.0013748620072161885	46.32199448150893	0.07501606869907732	46.85837890180607	624.644555685473	11.286927550665629	27.247857415266765	Y	0
2015-06-09	c7.1	4	Peri	Thal	486	0.367	610	1.229	345	COB	4T	30.6	0.09902361652516624	NaN	NaN	-0.0013748620072161885	46.32199448150893	0.07501606869907732	46.85837890180607	624.644555685473	11.286927550665629	27.247857415266765	Y	0
2015-06-09	c7.1	4	Peri	Thal	652	0.367	610	1.384	345	COB	4T	34.5	0.09902361652516624	NaN	NaN	-0.0013748620072161885	46.32199448150893	0.07501606869907732	46.85837890180607	624.644555685473	11.286927550665629	27.247857415266765	Y	0
2015-06-09	c7.1	4	Peri	Thal	975	0.367	610	1.582	345	COB	4T	40.5	0.09902361652516624	NaN	NaN	-0.0013748620072161885	46.32199448150893	0.07501606869907732	46.85837890180607	624.644555685473	11.286927550665629	27.247857415266765	Y	0
2015-06-09	c7.1	4	Peri	Thal	1302	0.367	610	1.783	345	COB	4T	47.6	0.09902361652516624	NaN	NaN	-0.0013748620072161885	46.32199448150893	0.07501606869907732	46.85837890180607	624.644555685473	11.286927550665629	27.247857415266765	Y	0
