"2015-06-10";"07:14:12";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-09 14:46:22.000";"1433886382000";"15547001";"2015-06-09";"14:46:22";"F";"287";"465";"507";"2632";"31.0";"0.083";"91.8";"414";"0.84";"1.3";"0.452";"0.869";"0.402";"2.296";"0.278";"0.639";"962";"1671";"0.424"
"2015-06-09 14:46:22.001";"1433886382001";"15547002";"2015-06-09";"14:46:22";"SLCE";"";"Light Curve end ";""
"2015-06-09 14:49:57.999";"1433886597999";"15763000";"2015-06-09";"14:49:57";"SLCS";"";"Light Curve start ";""
"2015-06-09 14:49:58.000";"1433886598000";"15763001";"2015-06-09";"14:49:58";"FO";"288";"619";"1191";"1";"31.0";"0.480";"0.2";"-";"0.84";"1.3";"-";"-";"-";"-";"-";"-";"619";"1191";"0.480"
"2015-06-09 14:50:17.000";"1433886617000";"15782001";"2015-06-09";"14:50:17";"F";"289";"503";"642";"154";"31.0";"0.217";"14.0";"429";"0.84";"1.3";"0.653";"0.628";"0.557";"0.855";"0.422";"0.361";"619";"1191";"0.480"
"2015-06-09 14:50:37.000";"1433886637000";"15802001";"2015-06-09";"14:50:37";"F";"290";"404";"499";"335";"31.0";"0.190";"26.7";"360";"0.84";"1.3";"0.683";"0.757";"0.609";"1.387";"0.339";"0.471";"619";"1191";"0.480"
"2015-06-09 14:50:56.000";"1433886656000";"15821001";"2015-06-09";"14:50:56";"F";"291";"375";"450";"486";"31.0";"0.167";"34.1";"334";"0.84";"1.3";"0.647";"0.797";"0.576";"1.647";"0.315";"0.518";"619";"1191";"0.480"
"2015-06-09 14:51:16.000";"1433886676000";"15841001";"2015-06-09";"14:51:16";"F";"292";"345";"408";"652";"31.0";"0.154";"42.2";"310";"0.84";"1.3";"0.643";"0.829";"0.578";"1.919";"0.290";"0.556";"619";"1191";"0.480"
"2015-06-09 14:51:35.000";"1433886695000";"15860001";"2015-06-09";"14:51:35";"F";"293";"321";"362";"975";"31.0";"0.113";"46.3";"283";"0.84";"1.3";"0.519";"0.862";"0.458";"2.290";"0.270";"0.617";"619";"1191";"0.480"
"2015-06-09 14:51:55.000";"1433886715000";"15880001";"2015-06-09";"14:51:55";"F";"294";"303";"336";"1302";"31.0";"0.098";"53.6";"267";"0.84";"1.3";"0.478";"0.879";"0.421";"2.545";"0.254";"0.648";"619";"1191";"0.480"
"2015-06-09 14:52:15.000";"1433886735000";"15900001";"2015-06-09";"14:52:15";"F";"295";"290";"312";"1803";"31.0";"0.071";"53.8";"251";"0.84";"1.3";"0.361";"0.893";"0.312";"2.817";"0.243";"0.686";"619";"1191";"0.480"
"2015-06-09 14:52:34.000";"1433886754000";"15919001";"2015-06-09";"14:52:34";"F";"296";"275";"289";"2632";"31.0";"0.048";"53.1";"236";"0.84";"1.3";"0.264";"0.907";"0.227";"3.121";"0.231";"0.721";"619";"1191";"0.480"
"2015-06-09 14:52:34.001";"1433886754001";"15919002";"2015-06-09";"14:52:34";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:00:13.998";"1433887213998";"16378999";"2015-06-09";"15:00:13";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=1;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 15:00:13.999";"1433887213999";"16379000";"2015-06-09";"15:00:13";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:00:14.000";"1433887214000";"16379001";"2015-06-09";"15:00:14";"FO";"298";"550";"986";"1";"31.0";"0.442";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"550";"986";"0.442"
"2015-06-09 15:00:33.000";"1433887233000";"16398001";"2015-06-09";"15:00:33";"F";"299";"495";"663";"68";"31.0";"0.253";"7.2";"432";"0.84";"1.2";"0.727";"0.470";"0.634";"0.487";"0.502";"0.245";"550";"986";"0.442"
"2015-06-09 15:00:52.000";"1433887252000";"16417001";"2015-06-09";"15:00:52";"F";"300";"418";"561";"154";"31.0";"0.255";"16.5";"387";"0.84";"1.2";"0.822";"0.601";"0.761";"0.758";"0.424";"0.321";"550";"986";"0.442"
"2015-06-09 15:01:12.000";"1433887272000";"16437001";"2015-06-09";"15:01:12";"F";"301";"347";"421";"335";"31.0";"0.176";"24.8";"315";"0.84";"1.2";"0.698";"0.757";"0.634";"1.342";"0.352";"0.472";"550";"986";"0.442"
"2015-06-09 15:01:32.000";"1433887292000";"16457001";"2015-06-09";"15:01:32";"F";"302";"298";"351";"486";"31.0";"0.151";"30.8";"274";"0.84";"1.2";"0.688";"0.823";"0.633";"1.809";"0.302";"0.547";"550";"986";"0.442"
"2015-06-09 15:01:51.000";"1433887311000";"16476001";"2015-06-09";"15:01:51";"F";"303";"273";"311";"652";"31.0";"0.122";"33.4";"249";"0.84";"1.2";"0.613";"0.858";"0.559";"2.170";"0.277";"0.601";"550";"986";"0.442"
"2015-06-09 15:02:11.000";"1433887331000";"16496001";"2015-06-09";"15:02:11";"F";"304";"248";"276";"975";"31.0";"0.101";"41.4";"226";"0.84";"1.2";"0.560";"0.885";"0.510";"2.572";"0.252";"0.647";"550";"986";"0.442"
"2015-06-09 15:02:30.000";"1433887350000";"16515001";"2015-06-09";"15:02:30";"F";"305";"229";"249";"1302";"31.0";"0.080";"43.7";"207";"0.84";"1.2";"0.476";"0.904";"0.430";"2.960";"0.232";"0.688";"550";"986";"0.442"
"2015-06-09 15:02:50.000";"1433887370000";"16535001";"2015-06-09";"15:02:50";"F";"306";"210";"221";"1803";"31.0";"0.050";"37.9";"188";"0.84";"1.2";"0.333";"0.924";"0.298";"3.462";"0.213";"0.737";"550";"986";"0.442"
"2015-06-09 15:02:50.001";"1433887370001";"16535002";"2015-06-09";"15:02:50";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:04:48.998";"1433887488998";"16653999";"2015-06-09";"15:04:48";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 15:04:48.999";"1433887488999";"16654000";"2015-06-09";"15:04:48";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:04:49.000";"1433887489000";"16654001";"2015-06-09";"15:04:49";"FO";"308";"721";"1570";"1";"31.0";"0.541";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"721";"1570";"0.541"
"2015-06-09 15:05:08.000";"1433887508000";"16673001";"2015-06-09";"15:05:08";"F";"309";"724";"1100";"154";"31.0";"0.342";"22.1";"603";"0.84";"1.2";"0.757";"0.415";"0.630";"0.427";"0.461";"0.197";"721";"1570";"0.541"
"2015-06-09 15:05:27.000";"1433887527000";"16692001";"2015-06-09";"15:05:27";"F";"310";"685";"1007";"335";"31.0";"0.320";"45.0";"574";"0.84";"1.2";"0.744";"0.490";"0.623";"0.559";"0.436";"0.244";"721";"1570";"0.541"
"2015-06-09 15:05:47.000";"1433887547000";"16712001";"2015-06-09";"15:05:47";"F";"311";"653";"929";"486";"31.0";"0.297";"60.6";"548";"0.84";"1.2";"0.724";"0.551";"0.608";"0.690";"0.416";"0.287";"721";"1570";"0.541"
"2015-06-09 15:06:07.000";"1433887567000";"16732001";"2015-06-09";"15:06:07";"F";"312";"608";"824";"652";"31.0";"0.262";"71.7";"509";"0.84";"1.2";"0.686";"0.629";"0.574";"0.905";"0.387";"0.351";"721";"1570";"0.541"
"2015-06-09 15:06:26.000";"1433887586000";"16751001";"2015-06-09";"15:06:26";"F";"313";"577";"739";"975";"31.0";"0.219";"89.7";"475";"0.84";"1.2";"0.614";"0.689";"0.505";"1.124";"0.368";"0.413";"721";"1570";"0.541"
"2015-06-09 15:06:46.000";"1433887606000";"16771001";"2015-06-09";"15:06:46";"F";"314";"555";"682";"1302";"31.0";"0.186";"101.7";"451";"0.84";"1.2";"0.550";"0.728";"0.447";"1.302";"0.354";"0.460";"721";"1570";"0.541"
"2015-06-09 15:07:05.000";"1433887625000";"16790001";"2015-06-09";"15:07:05";"F";"315";"528";"618";"1803";"31.0";"0.146";"110.6";"422";"0.84";"1.2";"0.459";"0.769";"0.367";"1.540";"0.336";"0.518";"721";"1570";"0.541"
"2015-06-09 15:07:25.000";"1433887645000";"16810001";"2015-06-09";"15:07:25";"F";"316";"504";"561";"2632";"31.0";"0.102";"112.8";"395";"0.84";"1.2";"0.343";"0.804";"0.269";"1.799";"0.321";"0.577";"721";"1570";"0.541"
"2015-06-09 15:07:25.001";"1433887645001";"16810002";"2015-06-09";"15:07:25";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:09:08.999";"1433887748999";"16914000";"2015-06-09";"15:09:08";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:09:09.000";"1433887749000";"16914001";"2015-06-09";"15:09:09";"FO";"317";"1359";"1945";"1";"31.0";"0.301";"0.1";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1359";"1945";"0.301"
"2015-06-09 15:09:28.000";"1433887768000";"16933001";"2015-06-09";"15:09:28";"F";"318";"1264";"1571";"154";"31.0";"0.195";"12.6";"1165";"0.84";"1.2";"0.756";"0.307";"0.697";"0.238";"0.650";"0.155";"1359";"1945";"0.301"
"2015-06-09 15:09:48.000";"1433887788000";"16953001";"2015-06-09";"15:09:48";"F";"319";"959";"1275";"335";"31.0";"0.248";"34.9";"994";"0.84";"1.2";"1.125";"0.520";"1.166";"0.525";"0.493";"0.259";"1359";"1945";"0.301"
"2015-06-09 15:10:07.000";"1433887807000";"16972001";"2015-06-09";"15:10:07";"F";"320";"957";"1355";"486";"31.0";"0.294";"60.0";"1042";"0.84";"1.2";"1.272";"0.466";"1.385";"0.435";"0.492";"0.214";"1359";"1945";"0.301"
"2015-06-09 15:10:27.000";"1433887827000";"16992001";"2015-06-09";"15:10:27";"F";"321";"986";"1401";"652";"31.0";"0.296";"81.1";"1069";"0.84";"1.2";"1.250";"0.433";"1.355";"0.388";"0.507";"0.197";"1359";"1945";"0.301"
"2015-06-09 15:10:47.000";"1433887847000";"17012001";"2015-06-09";"15:10:47";"F";"322";"946";"1236";"975";"31.0";"0.235";"96.2";"970";"0.84";"1.2";"1.090";"0.546";"1.118";"0.574";"0.486";"0.279";"1359";"1945";"0.301"
"2015-06-09 15:11:06.000";"1433887866000";"17031001";"2015-06-09";"15:11:06";"F";"323";"783";"955";"1302";"31.0";"0.180";"98.4";"788";"0.84";"1.2";"1.030";"0.715";"1.037";"1.037";"0.403";"0.417";"1359";"1945";"0.301"
"2015-06-09 15:11:26.000";"1433887886000";"17051001";"2015-06-09";"15:11:26";"F";"324";"690";"792";"1803";"31.0";"0.129";"97.7";"674";"0.84";"1.3";"0.864";"0.799";"0.844";"1.456";"0.355";"0.516";"1359";"1945";"0.301"
"2015-06-09 15:11:45.000";"1433887905000";"17070001";"2015-06-09";"15:11:45";"F";"325";"626";"682";"2632";"31.0";"0.082";"90.6";"592";"0.84";"1.3";"0.622";"0.846";"0.588";"1.852";"0.322";"0.596";"1359";"1945";"0.301"
"2015-06-09 15:11:45.001";"1433887905001";"17070002";"2015-06-09";"15:11:45";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:14:37.999";"1433888077999";"17243000";"2015-06-09";"15:14:37";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:14:38.000";"1433888078000";"17243001";"2015-06-09";"15:14:38";"FO";"326";"1037";"2078";"1";"31.0";"0.501";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1037";"2078";"0.501"
"2015-06-09 15:14:56.000";"1433888096000";"17261001";"2015-06-09";"15:14:56";"F";"327";"1027";"1483";"154";"31.0";"0.307";"19.9";"864";"0.84";"1.2";"0.737";"0.405";"0.620";"0.401";"0.494";"0.199";"1037";"2078";"0.501"
"2015-06-09 15:15:16.000";"1433888116000";"17281001";"2015-06-09";"15:15:16";"F";"328";"942";"1304";"335";"31.0";"0.278";"39.1";"800";"0.84";"1.2";"0.718";"0.516";"0.610";"0.594";"0.453";"0.269";"1037";"2078";"0.501"
"2015-06-09 15:15:36.000";"1433888136000";"17301001";"2015-06-09";"15:15:36";"F";"329";"895";"1194";"486";"31.0";"0.250";"51.0";"757";"0.84";"1.2";"0.684";"0.580";"0.579";"0.740";"0.431";"0.319";"1037";"2078";"0.501"
"2015-06-09 15:15:55.000";"1433888155000";"17320001";"2015-06-09";"15:15:55";"F";"330";"847";"1098";"652";"31.0";"0.229";"62.7";"717";"0.84";"1.2";"0.659";"0.634";"0.558";"0.893";"0.408";"0.363";"1037";"2078";"0.501"
"2015-06-09 15:16:15.000";"1433888175000";"17340001";"2015-06-09";"15:16:15";"F";"331";"788";"977";"975";"31.0";"0.193";"79.0";"664";"0.84";"1.2";"0.604";"0.699";"0.509";"1.127";"0.379";"0.428";"1037";"2078";"0.501"
"2015-06-09 15:16:34.000";"1433888194000";"17359001";"2015-06-09";"15:16:34";"F";"332";"773";"930";"1302";"31.0";"0.169";"92.4";"642";"0.84";"1.2";"0.545";"0.723";"0.453";"1.234";"0.372";"0.459";"1037";"2078";"0.501"
"2015-06-09 15:16:54.000";"1433888214000";"17379001";"2015-06-09";"15:16:54";"F";"333";"710";"819";"1803";"31.0";"0.133";"100.7";"587";"0.84";"1.2";"0.470";"0.777";"0.389";"1.537";"0.342";"0.525";"1037";"2078";"0.501"
"2015-06-09 15:17:14.000";"1433888234000";"17399001";"2015-06-09";"15:17:14";"F";"334";"680";"747";"2632";"31.0";"0.090";"99.5";"549";"0.84";"1.3";"0.338";"0.810";"0.273";"1.782";"0.327";"0.583";"1037";"2078";"0.501"
"2015-06-09 15:17:14.001";"1433888234001";"17399002";"2015-06-09";"15:17:14";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:18:48.999";"1433888328999";"17494000";"2015-06-09";"15:18:48";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:18:49.000";"1433888329000";"17494001";"2015-06-09";"15:18:49";"FO";"335";"1446";"2793";"1";"31.0";"0.482";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1446";"2793";"0.482"
"2015-06-09 15:19:08.000";"1433888348000";"17513001";"2015-06-09";"15:19:08";"F";"336";"1440";"2125";"154";"31.0";"0.322";"20.8";"1244";"0.84";"1.2";"0.778";"0.346";"0.672";"0.314";"0.516";"0.162";"1446";"2793";"0.482"
"2015-06-09 15:19:28.000";"1433888368000";"17533001";"2015-06-09";"15:19:28";"F";"337";"1252";"1996";"335";"31.0";"0.373";"52.5";"1198";"0.84";"1.2";"0.932";"0.408";"0.892";"0.399";"0.448";"0.179";"1446";"2793";"0.482"
"2015-06-09 15:19:47.000";"1433888387000";"17552001";"2015-06-09";"15:19:47";"F";"338";"1316";"2085";"486";"31.0";"0.369";"75.3";"1230";"0.84";"1.2";"0.899";"0.365";"0.840";"0.340";"0.471";"0.160";"1446";"2793";"0.482"
"2015-06-09 15:20:07.000";"1433888407000";"17572001";"2015-06-09";"15:20:07";"F";"339";"1296";"1985";"652";"31.0";"0.347";"95.0";"1194";"0.84";"1.2";"0.871";"0.413";"0.802";"0.407";"0.464";"0.189";"1446";"2793";"0.482"
"2015-06-09 15:20:26.000";"1433888426000";"17591001";"2015-06-09";"15:20:26";"F";"340";"1150";"1570";"975";"32.0";"0.268";"109.7";"1030";"0.84";"1.3";"0.778";"0.599";"0.697";"0.779";"0.412";"0.320";"1446";"2793";"0.482"
"2015-06-09 15:20:46.000";"1433888446000";"17611001";"2015-06-09";"15:20:46";"F";"341";"995";"1239";"1302";"31.0";"0.197";"107.7";"877";"0.84";"1.2";"0.674";"0.731";"0.594";"1.254";"0.356";"0.447";"1446";"2793";"0.482"
"2015-06-09 15:21:06.000";"1433888466000";"17631001";"2015-06-09";"15:21:06";"F";"342";"898";"1042";"1803";"31.0";"0.138";"104.5";"773";"0.84";"1.3";"0.535";"0.800";"0.461";"1.680";"0.322";"0.540";"1446";"2793";"0.482"
"2015-06-09 15:21:25.000";"1433888485000";"17650001";"2015-06-09";"15:21:25";"F";"343";"862";"942";"2632";"31.0";"0.085";"94.0";"717";"0.84";"1.3";"0.356";"0.833";"0.296";"1.965";"0.309";"0.606";"1446";"2793";"0.482"
"2015-06-09 15:21:25.001";"1433888485001";"17650002";"2015-06-09";"15:21:25";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:23:41.998";"1433888621998";"17786999";"2015-06-09";"15:23:41";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=1;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 15:23:41.999";"1433888621999";"17787000";"2015-06-09";"15:23:41";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:23:42.000";"1433888622000";"17787001";"2015-06-09";"15:23:42";"FO";"345";"610";"963";"1";"31.0";"0.367";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"610";"963";"0.367"
"2015-06-09 15:24:01.000";"1433888641000";"17806001";"2015-06-09";"15:24:01";"F";"346";"439";"589";"68";"31.0";"0.255";"7.3";"435";"0.84";"1.2";"0.974";"0.564";"0.965";"0.635";"0.456";"0.289";"610";"963";"0.367"
"2015-06-09 15:24:21.000";"1433888661000";"17826001";"2015-06-09";"15:24:21";"F";"347";"423";"540";"154";"31.0";"0.217";"14.0";"408";"0.84";"1.2";"0.886";"0.626";"0.855";"0.783";"0.439";"0.344";"610";"963";"0.367"
"2015-06-09 15:24:41.000";"1433888681000";"17846001";"2015-06-09";"15:24:41";"F";"348";"382";"459";"335";"31.0";"0.168";"23.6";"360";"0.84";"1.2";"0.778";"0.720";"0.733";"1.098";"0.397";"0.435";"610";"963";"0.367"
"2015-06-09 15:25:00.000";"1433888700000";"17865001";"2015-06-09";"15:25:00";"F";"349";"367";"432";"486";"31.0";"0.150";"30.6";"343";"0.84";"1.3";"0.730";"0.748";"0.682";"1.229";"0.381";"0.469";"610";"963";"0.367"
"2015-06-09 15:25:20.000";"1433888720000";"17885001";"2015-06-09";"15:25:20";"F";"350";"353";"404";"652";"31.0";"0.126";"34.5";"325";"0.84";"1.2";"0.646";"0.776";"0.595";"1.384";"0.367";"0.507";"610";"963";"0.367"
"2015-06-09 15:25:39.000";"1433888739000";"17904001";"2015-06-09";"15:25:39";"F";"351";"336";"373";"975";"31.0";"0.099";"40.5";"305";"0.84";"1.2";"0.544";"0.807";"0.494";"1.582";"0.349";"0.552";"610";"963";"0.367"
"2015-06-09 15:25:59.000";"1433888759000";"17924001";"2015-06-09";"15:25:59";"F";"352";"316";"346";"1302";"31.0";"0.087";"47.6";"286";"0.84";"1.3";"0.500";"0.830";"0.453";"1.783";"0.328";"0.585";"610";"963";"0.367"
"2015-06-09 15:26:19.000";"1433888779000";"17944001";"2015-06-09";"15:26:19";"F";"353";"305";"325";"1803";"31.0";"0.062";"47.0";"272";"0.84";"1.3";"0.377";"0.850";"0.336";"1.963";"0.317";"0.621";"610";"963";"0.367"
"2015-06-09 15:26:19.001";"1433888779001";"17944002";"2015-06-09";"15:26:19";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:30:20.999";"1433889020999";"18186000";"2015-06-09";"15:30:20";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:30:21.000";"1433889021000";"18186001";"2015-06-09";"15:30:21";"FO";"354";"512";"801";"1";"31.0";"0.361";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"512";"801";"0.361"
"2015-06-09 15:30:39.000";"1433889039000";"18204001";"2015-06-09";"15:30:39";"F";"355";"325";"395";"68";"31.0";"0.177";"5.1";"309";"0.84";"1.2";"0.814";"0.702";"0.774";"1.028";"0.406";"0.417";"512";"801";"0.361"
"2015-06-09 15:30:59.000";"1433889059000";"18224001";"2015-06-09";"15:30:59";"F";"356";"289";"343";"154";"31.0";"0.157";"10.2";"276";"0.84";"1.2";"0.806";"0.768";"0.770";"1.335";"0.361";"0.482";"512";"801";"0.361"
"2015-06-09 15:31:18.000";"1433889078000";"18243001";"2015-06-09";"15:31:18";"F";"357";"251";"287";"335";"31.0";"0.125";"17.6";"239";"0.84";"1.2";"0.750";"0.834";"0.714";"1.791";"0.313";"0.562";"512";"801";"0.361"
"2015-06-09 15:31:38.000";"1433889098000";"18263001";"2015-06-09";"15:31:38";"F";"358";"222";"246";"486";"31.0";"0.098";"20.0";"210";"0.84";"1.2";"0.667";"0.875";"0.631";"2.256";"0.277";"0.625";"512";"801";"0.361"
"2015-06-09 15:31:58.000";"1433889118000";"18283001";"2015-06-09";"15:31:58";"F";"359";"204";"226";"652";"31.0";"0.097";"26.6";"195";"0.84";"1.2";"0.710";"0.893";"0.679";"2.544";"0.255";"0.648";"512";"801";"0.361"
"2015-06-09 15:32:17.000";"1433889137000";"18302001";"2015-06-09";"15:32:17";"F";"360";"194";"209";"975";"31.0";"0.072";"29.5";"182";"0.84";"1.2";"0.556";"0.907";"0.522";"2.833";"0.242";"0.686";"512";"801";"0.361"
"2015-06-09 15:32:37.000";"1433889157000";"18322001";"2015-06-09";"15:32:37";"F";"361";"183";"194";"1302";"31.0";"0.057";"31.2";"171";"0.84";"1.2";"0.478";"0.920";"0.447";"3.129";"0.228";"0.715";"512";"801";"0.361"
"2015-06-09 15:32:56.000";"1433889176000";"18341001";"2015-06-09";"15:32:56";"F";"362";"170";"177";"1803";"31.0";"0.040";"30.3";"157";"0.84";"1.3";"0.350";"0.931";"0.323";"3.525";"0.212";"0.748";"512";"801";"0.361"
"2015-06-09 15:32:56.001";"1433889176001";"18341002";"2015-06-09";"15:32:56";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:35:30.998";"1433889330998";"18495999";"2015-06-09";"15:35:30";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=94;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-09 15:35:30.999";"1433889330999";"18496000";"2015-06-09";"15:35:30";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:35:31.000";"1433889331000";"18496001";"2015-06-09";"15:35:31";"FO";"364";"646";"1315";"1";"31.0";"0.509";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"646";"1315";"0.509"
"2015-06-09 15:35:50.000";"1433889350000";"18515001";"2015-06-09";"15:35:50";"F";"365";"584";"931";"154";"31.0";"0.373";"24.1";"537";"0.84";"1.2";"0.881";"0.411";"0.810";"0.412";"0.444";"0.183";"646";"1315";"0.509"
"2015-06-09 15:36:10.000";"1433889370000";"18535001";"2015-06-09";"15:36:10";"F";"366";"532";"777";"335";"31.0";"0.315";"44.3";"482";"0.84";"1.2";"0.831";"0.559";"0.753";"0.692";"0.405";"0.280";"646";"1315";"0.509"
"2015-06-09 15:36:29.000";"1433889389000";"18554001";"2015-06-09";"15:36:29";"F";"367";"527";"776";"486";"31.0";"0.321";"65.5";"482";"0.84";"1.2";"0.847";"0.561";"0.775";"0.695";"0.401";"0.278";"646";"1315";"0.509"
"2015-06-09 15:36:49.000";"1433889409000";"18574001";"2015-06-09";"15:36:49";"F";"368";"507";"727";"652";"31.0";"0.303";"83.0";"462";"0.84";"1.2";"0.830";"0.604";"0.756";"0.809";"0.386";"0.311";"646";"1315";"0.509"
"2015-06-09 15:37:08.000";"1433889428000";"18593001";"2015-06-09";"15:37:08";"F";"369";"513";"686";"975";"31.0";"0.252";"103.2";"445";"0.84";"1.2";"0.718";"0.640";"0.623";"0.917";"0.390";"0.358";"646";"1315";"0.509"
"2015-06-09 15:37:28.000";"1433889448000";"18613001";"2015-06-09";"15:37:28";"F";"370";"495";"631";"1302";"31.0";"0.216";"118.1";"422";"0.84";"1.2";"0.651";"0.688";"0.555";"1.084";"0.376";"0.408";"646";"1315";"0.509"
"2015-06-09 15:37:48.000";"1433889468000";"18633001";"2015-06-09";"15:37:48";"F";"371";"502";"601";"1803";"31.0";"0.165";"124.9";"408";"0.84";"1.2";"0.513";"0.712";"0.417";"1.188";"0.382";"0.453";"646";"1315";"0.509"
"2015-06-09 15:38:07.000";"1433889487000";"18652001";"2015-06-09";"15:38:07";"F";"372";"453";"513";"2632";"31.0";"0.117";"129.3";"365";"0.84";"1.2";"0.405";"0.779";"0.326";"1.563";"0.344";"0.539";"646";"1315";"0.509"
"2015-06-09 15:38:07.001";"1433889487001";"18652002";"2015-06-09";"15:38:07";"SLCE";"";"Light Curve end ";""
"2015-06-09 15:40:04.999";"1433889604999";"18770000";"2015-06-09";"15:40:04";"SLCS";"";"Light Curve start ";""
"2015-06-09 15:40:05.000";"1433889605000";"18770001";"2015-06-09";"15:40:05";"FO";"373";"1099";"1999";"1";"31.0";"0.450";"0.2";"-";"0.84";"1.2";"-";"-";"-";"-";"-";"-";"1099";"1999";"0.450"
"2015-06-09 15:40:24.000";"1433889624000";"18789001";"2015-06-09";"15:40:24";"F";"374";"995";"1461";"154";"31.0";"0.319";"20.6";"914";"0.84";"1.2";"0.852";"0.392";"0.783";"0.368";"0.498";"0.183";"1099";"1999";"0.450"
"2015-06-09 15:40:43.000";"1433889643000";"18808001";"2015-06-09";"15:40:43";"F";"375";"954";"1425";"335";"31.0";"0.331";"46.6";"900";"0.84";"1.2";"0.897";"0.417";"0.846";"0.403";"0.477";"0.192";"1099";"1999";"0.450"
"2015-06-09 15:41:03.000";"1433889663000";"18828001";"2015-06-09";"15:41:03";"F";"376";"1016";"1503";"486";"31.0";"0.324";"66.1";"930";"0.84";"1.2";"0.850";"0.363";"0.778";"0.330";"0.508";"0.168";"1099";"1999";"0.450"
"2015-06-09 15:41:22.000";"1433889682000";"18847001";"2015-06-09";"15:41:22";"F";"377";"929";"1307";"652";"31.0";"0.289";"79.1";"851";"0.84";"1.2";"0.829";"0.493";"0.759";"0.529";"0.465";"0.246";"1099";"1999";"0.450"
"2015-06-09 15:41:42.000";"1433889702000";"18867001";"2015-06-09";"15:41:42";"F";"378";"766";"983";"975";"31.0";"0.221";"90.5";"701";"0.84";"1.2";"0.770";"0.687";"0.705";"1.034";"0.383";"0.396";"1099";"1999";"0.450"
"2015-06-09 15:42:02.000";"1433889722000";"18887001";"2015-06-09";"15:42:02";"F";"379";"653";"779";"1302";"31.0";"0.162";"88.6";"591";"0.84";"1.2";"0.670";"0.791";"0.606";"1.566";"0.327";"0.511";"1099";"1999";"0.450"
"2015-06-09 15:42:21.000";"1433889741000";"18906001";"2015-06-09";"15:42:21";"F";"380";"614";"694";"1803";"31.0";"0.115";"87.1";"540";"0.84";"1.3";"0.519";"0.829";"0.456";"1.880";"0.307";"0.578";"1099";"1999";"0.450"
