"2015-06-12";"07:05:12";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-11 10:17:01.998";"1434043021998";"2793999";"2015-06-11";"10:17:01";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=96;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 10:17:01.999";"1434043021999";"2794000";"2015-06-11";"10:17:01";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:17:01.999";"1434043021999";"2794000";"2015-06-11";"10:17:01";"REG1";"";"#1: alpha: 0.144, ETRm: 160.704, Ik: 1116.755   ( beta: 0.047, ETRmPot: 335.352 ) ";""
"2015-06-11 10:17:01.999";"1434043021999";"2794000";"2015-06-11";"10:17:01";"REG2";"";"#1: alpha: 0.123, ETRm: 160.964, Ik: 1308.077 ";""
"2015-06-11 10:17:02.000";"1434043022000";"2794001";"2015-06-11";"10:17:02";"FO";"84";"l";"361";"721";"1";"23.0";"0.499";"0.2";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"361";"721";"0.499"
"2015-06-11 10:17:21.000";"1434043041000";"2813001";"2015-06-11";"10:17:21";"F";"85";"D";"350";"467";"335";"23.0";"0.251";"35.3";"284";"0.84";"0.8";"0.639";"0.492";"0.519";"0.544";"0.485";"0.264";"361";"721";"0.499"
"2015-06-11 10:17:40.000";"1434043060000";"2832001";"2015-06-11";"10:17:40";"F";"86";"D";"313";"437";"486";"23.0";"0.284";"58.0";"272";"0.84";"0.8";"0.752";"0.542";"0.653";"0.650";"0.434";"0.282";"361";"721";"0.499"
"2015-06-11 10:18:00.000";"1434043080000";"2852001";"2015-06-11";"10:18:00";"F";"87";"D";"304";"421";"652";"23.0";"0.278";"76.1";"266";"0.84";"0.8";"0.755";"0.569";"0.661";"0.713";"0.422";"0.300";"361";"721";"0.499"
"2015-06-11 10:18:20.000";"1434043100000";"2872001";"2015-06-11";"10:18:20";"F";"88";"D";"291";"385";"975";"23.0";"0.244";"99.9";"251";"0.84";"0.8";"0.701";"0.628";"0.605";"0.873";"0.404";"0.352";"361";"721";"0.499"
"2015-06-11 10:18:39.000";"1434043119000";"2891001";"2015-06-11";"10:18:39";"F";"89";"D";"280";"362";"1302";"23.0";"0.227";"124.1";"241";"0.84";"0.8";"0.678";"0.664";"0.584";"0.992";"0.388";"0.385";"361";"721";"0.499"
"2015-06-11 10:18:59.000";"1434043139000";"2911001";"2015-06-11";"10:18:59";"F";"90";"D";"267";"330";"1803";"23.0";"0.191";"144.6";"227";"0.84";"0.8";"0.612";"0.714";"0.520";"1.185";"0.370";"0.439";"361";"721";"0.499"
"2015-06-11 10:19:18.000";"1434043158000";"2930001";"2015-06-11";"10:19:18";"F";"91";"D";"255";"295";"2632";"23.0";"0.136";"150.3";"210";"0.84";"0.8";"0.471";"0.764";"0.388";"1.444";"0.354";"0.510";"361";"721";"0.499"
"2015-06-11 10:19:38.000";"1434043178000";"2950001";"2015-06-11";"10:19:38";"F";"92";"D";"241";"269";"3711";"23.0";"0.104";"162.1";"196";"0.84";"0.8";"0.384";"0.797";"0.312";"1.680";"0.334";"0.562";"361";"721";"0.499"
"2015-06-11 10:19:38.001";"1434043178001";"2950002";"2015-06-11";"10:19:38";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:21:37.998";"1434043297998";"3069999";"2015-06-11";"10:21:37";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=96;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 10:21:37.999";"1434043297999";"3070000";"2015-06-11";"10:21:37";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:21:37.999";"1434043297999";"3070000";"2015-06-11";"10:21:37";"REG1";"";"#1: alpha: 0.144, ETRm: 66.043, Ik: 458.176   ( beta: 0.019, ETRmPot: 98.906 ) ";""
"2015-06-11 10:21:37.999";"1434043297999";"3070000";"2015-06-11";"10:21:37";"REG2";"";"#1: alpha: 0.121, ETRm: 61.117, Ik: 505.497 ";""
"2015-06-11 10:21:38.000";"1434043298000";"3070001";"2015-06-11";"10:21:38";"FO";"94";"l";"1317";"2536";"1";"23.0";"0.481";"0.2";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"1317";"2536";"0.481"
"2015-06-11 10:21:57.000";"1434043317000";"3089001";"2015-06-11";"10:21:57";"F";"95";"D";"956";"1113";"335";"21.0";"0.141";"19.8";"791";"0.84";"0.8";"0.488";"0.736";"0.404";"1.279";"0.377";"0.482";"1317";"2536";"0.481"
"2015-06-11 10:22:16.000";"1434043336000";"3108001";"2015-06-11";"10:22:16";"F";"96";"D";"838";"1092";"486";"23.0";"0.233";"47.6";"781";"0.84";"0.8";"0.817";"0.745";"0.761";"1.322";"0.330";"0.437";"1317";"2536";"0.481"
"2015-06-11 10:22:36.000";"1434043356000";"3128001";"2015-06-11";"10:22:36";"F";"97";"D";"940";"1242";"652";"23.0";"0.243";"66.5";"855";"0.84";"0.8";"0.780";"0.683";"0.709";"1.042";"0.371";"0.386";"1317";"2536";"0.481"
"2015-06-11 10:22:56.000";"1434043376000";"3148001";"2015-06-11";"10:22:56";"F";"98";"D";"773";"923";"975";"23.0";"0.163";"66.7";"690";"0.84";"0.8";"0.644";"0.809";"0.575";"1.748";"0.305";"0.532";"1317";"2536";"0.481"
"2015-06-11 10:23:15.000";"1434043395000";"3167001";"2015-06-11";"10:23:15";"F";"99";"D";"646";"725";"1302";"23.0";"0.109";"59.6";"573";"0.84";"0.8";"0.520";"0.875";"0.461";"2.498";"0.255";"0.636";"1317";"2536";"0.481"
"2015-06-11 10:23:35.000";"1434043415000";"3187001";"2015-06-11";"10:23:35";"F";"100";"D";"593";"649";"1803";"23.0";"0.086";"65.1";"525";"0.84";"0.8";"0.452";"0.898";"0.400";"2.908";"0.234";"0.680";"1317";"2536";"0.481"
"2015-06-11 10:23:54.000";"1434043434000";"3206001";"2015-06-11";"10:23:54";"F";"101";"D";"585";"616";"2632";"23.0";"0.050";"55.3";"503";"0.84";"0.8";"0.274";"0.907";"0.236";"3.117";"0.231";"0.719";"1317";"2536";"0.481"
"2015-06-11 10:24:14.000";"1434043454000";"3226001";"2015-06-11";"10:24:14";"F";"102";"D";"582";"602";"3711";"23.0";"0.033";"51.4";"494";"0.84";"0.8";"0.185";"0.911";"0.157";"3.213";"0.229";"0.738";"1317";"2536";"0.481"
"2015-06-11 10:24:14.001";"1434043454001";"3226002";"2015-06-11";"10:24:14";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:24:24.000";"1434043464000";"3236001";"2015-06-11";"10:24:24";"F";"103";"r";"11";"3";"1";"23.0";"-";"-";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"1317";"2536";"0.481"
"2015-06-11 10:24:53.000";"1434043493000";"3265001";"2015-06-11";"10:24:53";"F";"104";"D";"0";"0";"1";"23.0";"-";"-";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"1317";"2536";"0.481"
"2015-06-11 10:25:51.000";"1434043551000";"3323001";"2015-06-11";"10:25:51";"F";"105";"D";"0";"0";"1";"23.0";"-";"-";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"1317";"2536";"0.481"
"2015-06-11 10:28:12.998";"1434043692998";"3464999";"2015-06-11";"10:28:12";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=96;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 10:28:12.999";"1434043692999";"3465000";"2015-06-11";"10:28:12";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:28:12.999";"1434043692999";"3465000";"2015-06-11";"10:28:12";"REG1";"";"#1: alpha: 0.123, ETRm: 73.859, Ik: 600.793   ( beta: 0.040, ETRmPot: 154.152 ) ";""
"2015-06-11 10:28:12.999";"1434043692999";"3465000";"2015-06-11";"10:28:12";"REG2";"";"#1: alpha: 0.106, ETRm: 72.388, Ik: 683.157 ";""
"2015-06-11 10:28:13.000";"1434043693000";"3465001";"2015-06-11";"10:28:13";"FO";"107";"l";"360";"695";"1";"23.0";"0.482";"0.2";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"360";"695";"0.482"
"2015-06-11 10:28:31.000";"1434043711000";"3483001";"2015-06-11";"10:28:31";"F";"108";"D";"316";"433";"154";"23.0";"0.270";"17.5";"274";"0.84";"0.8";"0.736";"0.525";"0.638";"0.605";"0.455";"0.275";"360";"695";"0.482"
"2015-06-11 10:28:51.000";"1434043731000";"3503001";"2015-06-11";"10:28:51";"F";"109";"D";"279";"360";"335";"23.0";"0.225";"31.7";"243";"0.84";"0.8";"0.692";"0.651";"0.603";"0.931";"0.401";"0.374";"360";"695";"0.482"
"2015-06-11 10:29:11.000";"1434043751000";"3523001";"2015-06-11";"10:29:11";"F";"110";"D";"241";"306";"486";"23.0";"0.212";"43.3";"217";"0.84";"0.8";"0.730";"0.734";"0.657";"1.271";"0.347";"0.441";"360";"695";"0.482"
"2015-06-11 10:29:30.000";"1434043770000";"3542001";"2015-06-11";"10:29:30";"F";"111";"D";"227";"281";"652";"24.0";"0.192";"52.6";"204";"0.84";"0.8";"0.701";"0.770";"0.630";"1.473";"0.327";"0.481";"360";"695";"0.482"
"2015-06-11 10:29:50.000";"1434043790000";"3562001";"2015-06-11";"10:29:50";"F";"112";"D";"198";"236";"975";"24.0";"0.161";"65.9";"179";"0.84";"0.8";"0.667";"0.830";"0.603";"1.945";"0.285";"0.554";"360";"695";"0.482"
"2015-06-11 10:30:09.000";"1434043809000";"3581001";"2015-06-11";"10:30:09";"F";"113";"D";"180";"208";"1302";"23.0";"0.135";"73.8";"163";"0.84";"0.8";"0.622";"0.866";"0.563";"2.341";"0.259";"0.606";"360";"695";"0.482"
"2015-06-11 10:30:29.000";"1434043829000";"3601001";"2015-06-11";"10:30:29";"F";"114";"D";"166";"183";"1803";"24.0";"0.093";"70.4";"147";"0.84";"0.8";"0.472";"0.893";"0.418";"2.798";"0.239";"0.668";"360";"695";"0.482"
"2015-06-11 10:30:49.000";"1434043849000";"3621001";"2015-06-11";"10:30:49";"F";"115";"D";"150";"160";"2632";"23.0";"0.063";"69.6";"132";"0.84";"0.8";"0.357";"0.916";"0.314";"3.344";"0.216";"0.721";"360";"695";"0.482"
"2015-06-11 10:30:49.001";"1434043849001";"3621002";"2015-06-11";"10:30:49";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:33:03.999";"1434043983999";"3756000";"2015-06-11";"10:33:03";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:33:03.999";"1434043983999";"3756000";"2015-06-11";"10:33:03";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.007, ETRmPot: 53.180 ) ";""
"2015-06-11 10:33:03.999";"1434043983999";"3756000";"2015-06-11";"10:33:03";"REG2";"";"#1: alpha: 0.084, ETRm: 68.543, Ik: 813.046 ";""
"2015-06-11 10:33:04.000";"1434043984000";"3756001";"2015-06-11";"10:33:04";"FO";"116";"l";"308";"504";"1";"24.0";"0.389";"0.2";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"308";"504";"0.389"
"2015-06-11 10:33:23.000";"1434044003000";"3775001";"2015-06-11";"10:33:23";"F";"117";"D";"273";"357";"154";"24.0";"0.235";"15.2";"246";"0.84";"0.8";"0.757";"0.434";"0.682";"0.412";"0.542";"0.223";"308";"504";"0.389"
"2015-06-11 10:33:42.000";"1434044022000";"3794001";"2015-06-11";"10:33:42";"F";"118";"D";"255";"325";"335";"24.0";"0.215";"30.3";"230";"0.84";"0.8";"0.737";"0.515";"0.665";"0.551";"0.506";"0.279";"308";"504";"0.389"
"2015-06-11 10:34:02.000";"1434044042000";"3814001";"2015-06-11";"10:34:02";"F";"119";"D";"243";"295";"486";"24.0";"0.176";"35.9";"215";"0.84";"0.8";"0.650";"0.592";"0.575";"0.708";"0.482";"0.342";"308";"504";"0.389"
"2015-06-11 10:34:22.000";"1434044062000";"3834001";"2015-06-11";"10:34:22";"F";"120";"D";"231";"277";"652";"24.0";"0.166";"45.5";"205";"0.84";"0.8";"0.639";"0.633";"0.567";"0.819";"0.458";"0.376";"308";"504";"0.389"
"2015-06-11 10:34:41.000";"1434044081000";"3853001";"2015-06-11";"10:34:41";"F";"121";"D";"220";"255";"975";"24.0";"0.137";"56.1";"193";"0.84";"0.9";"0.565";"0.684";"0.496";"0.976";"0.437";"0.426";"308";"504";"0.389"
"2015-06-11 10:35:01.000";"1434044101000";"3873001";"2015-06-11";"10:35:01";"F";"122";"D";"207";"233";"1302";"24.0";"0.112";"61.2";"180";"0.84";"0.8";"0.491";"0.730";"0.427";"1.163";"0.411";"0.477";"308";"504";"0.389"
"2015-06-11 10:35:20.000";"1434044120000";"3892001";"2015-06-11";"10:35:20";"F";"123";"D";"193";"210";"1803";"24.0";"0.081";"61.3";"166";"0.84";"0.8";"0.386";"0.776";"0.332";"1.400";"0.383";"0.536";"308";"504";"0.389"
"2015-06-11 10:35:40.000";"1434044140000";"3912001";"2015-06-11";"10:35:40";"F";"124";"D";"177";"190";"2632";"24.0";"0.068";"75.2";"153";"0.84";"0.9";"0.351";"0.811";"0.303";"1.653";"0.351";"0.581";"308";"504";"0.389"
"2015-06-11 10:35:40.001";"1434044140001";"3912002";"2015-06-11";"10:35:40";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:36:27.999";"1434044187999";"3960000";"2015-06-11";"10:36:27";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:36:27.999";"1434044187999";"3960000";"2015-06-11";"10:36:27";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.008, ETRmPot: 60.810 ) ";""
"2015-06-11 10:36:27.999";"1434044187999";"3960000";"2015-06-11";"10:36:27";"REG2";"";"#1: alpha: 0.114, ETRm: 78.109, Ik: 685.794 ";""
"2015-06-11 10:36:28.000";"1434044188000";"3960001";"2015-06-11";"10:36:28";"FO";"125";"l";"335";"687";"1";"24.0";"0.512";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"335";"687";"0.512"
"2015-06-11 10:36:47.000";"1434044207000";"3979001";"2015-06-11";"10:36:47";"F";"126";"D";"343";"521";"154";"24.0";"0.342";"22.1";"290";"0.84";"0.9";"0.771";"0.344";"0.652";"0.319";"0.499";"0.159";"335";"687";"0.512"
"2015-06-11 10:37:07.000";"1434044227000";"3999001";"2015-06-11";"10:37:07";"F";"127";"D";"312";"430";"335";"24.0";"0.274";"38.6";"259";"0.84";"0.9";"0.690";"0.514";"0.573";"0.598";"0.454";"0.272";"335";"687";"0.512"
"2015-06-11 10:37:26.000";"1434044246000";"4018001";"2015-06-11";"10:37:26";"F";"128";"D";"281";"366";"486";"24.0";"0.232";"47.4";"235";"0.84";"0.8";"0.649";"0.628";"0.543";"0.877";"0.409";"0.359";"335";"687";"0.512"
"2015-06-11 10:37:46.000";"1434044266000";"4038001";"2015-06-11";"10:37:46";"F";"129";"D";"259";"327";"652";"24.0";"0.208";"57.0";"218";"0.84";"0.8";"0.624";"0.690";"0.525";"1.101";"0.377";"0.415";"335";"687";"0.512"
"2015-06-11 10:38:05.000";"1434044285000";"4057001";"2015-06-11";"10:38:05";"F";"130";"D";"248";"294";"975";"24.0";"0.156";"63.9";"203";"0.84";"0.9";"0.505";"0.741";"0.413";"1.337";"0.361";"0.483";"335";"687";"0.512"
"2015-06-11 10:38:25.000";"1434044305000";"4077001";"2015-06-11";"10:38:25";"F";"131";"D";"232";"269";"1302";"24.0";"0.138";"75.5";"191";"0.84";"0.9";"0.474";"0.778";"0.390";"1.554";"0.338";"0.524";"335";"687";"0.512"
"2015-06-11 10:38:45.000";"1434044325000";"4097001";"2015-06-11";"10:38:45";"F";"132";"D";"215";"237";"1803";"24.0";"0.093";"70.4";"174";"0.84";"0.9";"0.349";"0.821";"0.282";"1.899";"0.313";"0.594";"335";"687";"0.512"
"2015-06-11 10:39:04.000";"1434044344000";"4116001";"2015-06-11";"10:39:04";"F";"133";"D";"197";"214";"2632";"24.0";"0.079";"87.3";"161";"0.84";"0.9";"0.321";"0.849";"0.262";"2.210";"0.287";"0.634";"335";"687";"0.512"
"2015-06-11 10:39:04.001";"1434044344001";"4116002";"2015-06-11";"10:39:04";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:42:39.998";"1434044559998";"4331999";"2015-06-11";"10:42:39";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=96;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 10:42:39.999";"1434044559999";"4332000";"2015-06-11";"10:42:39";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:42:39.999";"1434044559999";"4332000";"2015-06-11";"10:42:39";"REG1";"";"#1: alpha: 0.144, ETRm: 136.114, Ik: 942.203   ( beta: 0.076, ETRmPot: 363.250 ) ";""
"2015-06-11 10:42:39.999";"1434044559999";"4332000";"2015-06-11";"10:42:39";"REG2";"";"#1: alpha: 0.126, ETRm: 134.066, Ik: 1065.327 ";""
"2015-06-11 10:42:40.000";"1434044560000";"4332001";"2015-06-11";"10:42:40";"FO";"135";"l";"791";"1842";"1";"24.0";"0.571";"0.2";"-";"0.84";"0.8";"-";"-";"-";"-";"-";"-";"791";"1842";"0.571"
"2015-06-11 10:42:59.000";"1434044579000";"4351001";"2015-06-11";"10:42:59";"F";"136";"D";"786";"1047";"335";"25.0";"0.249";"35.0";"597";"0.84";"0.8";"0.580";"0.572";"0.441";"0.759";"0.427";"0.324";"791";"1842";"0.571"
"2015-06-11 10:43:19.000";"1434044599000";"4371001";"2015-06-11";"10:43:19";"F";"137";"D";"680";"946";"486";"25.0";"0.281";"57.4";"562";"0.84";"0.9";"0.693";"0.635";"0.573";"0.947";"0.369";"0.350";"791";"1842";"0.571"
"2015-06-11 10:43:38.000";"1434044618000";"4390001";"2015-06-11";"10:43:38";"F";"138";"D";"636";"874";"652";"24.0";"0.272";"74.5";"536";"0.84";"0.9";"0.704";"0.678";"0.593";"1.108";"0.345";"0.383";"791";"1842";"0.571"
"2015-06-11 10:43:58.000";"1434044638000";"4410001";"2015-06-11";"10:43:58";"F";"139";"D";"609";"797";"975";"25.0";"0.236";"96.6";"506";"0.84";"0.9";"0.646";"0.723";"0.537";"1.311";"0.331";"0.433";"791";"1842";"0.571"
"2015-06-11 10:44:17.000";"1434044657000";"4429001";"2015-06-11";"10:44:17";"F";"140";"D";"590";"745";"1302";"23.0";"0.208";"113.7";"485";"0.84";"0.9";"0.596";"0.753";"0.490";"1.472";"0.320";"0.472";"791";"1842";"0.571"
"2015-06-11 10:44:37.000";"1434044677000";"4449001";"2015-06-11";"10:44:37";"F";"141";"D";"577";"696";"1803";"25.0";"0.171";"129.5";"463";"0.84";"0.9";"0.511";"0.778";"0.410";"1.647";"0.313";"0.516";"791";"1842";"0.571"
"2015-06-11 10:44:57.000";"1434044697000";"4469001";"2015-06-11";"10:44:57";"F";"142";"D";"564";"640";"2632";"24.0";"0.119";"131.5";"438";"0.84";"0.9";"0.376";"0.808";"0.292";"1.878";"0.306";"0.575";"791";"1842";"0.571"
"2015-06-11 10:45:16.000";"1434044716000";"4488001";"2015-06-11";"10:45:16";"F";"143";"D";"533";"582";"3711";"25.0";"0.084";"130.9";"410";"0.84";"0.9";"0.285";"0.836";"0.219";"2.165";"0.289";"0.627";"791";"1842";"0.571"
"2015-06-11 10:45:16.001";"1434044716001";"4488002";"2015-06-11";"10:45:16";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:47:41.998";"1434044861998";"4633999";"2015-06-11";"10:47:41";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=96;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 10:47:41.999";"1434044861999";"4634000";"2015-06-11";"10:47:41";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:47:41.999";"1434044861999";"4634000";"2015-06-11";"10:47:41";"REG1";"";"#1: alpha: 0.231, ETRm: 135.427, Ik: 586.156   ( beta: 1.963, ETRmPot: 3310.167 ) ";""
"2015-06-11 10:47:41.999";"1434044861999";"4634000";"2015-06-11";"10:47:41";"REG2";"";"#1: alpha: 0.204, ETRm: 130.663, Ik: 640.834 ";""
"2015-06-11 10:47:42.000";"1434044862000";"4634001";"2015-06-11";"10:47:42";"FO";"145";"l";"1334";"2820";"1";"25.0";"0.527";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"1334";"2820";"0.527"
"2015-06-11 10:48:01.000";"1434044881000";"4653001";"2015-06-11";"10:48:01";"F";"146";"D";"1462";"2186";"154";"25.0";"0.331";"21.4";"1173";"0.84";"0.9";"0.715";"0.318";"0.574";"0.290";"0.518";"0.151";"1334";"2820";"0.527"
"2015-06-11 10:48:21.000";"1434044901000";"4673001";"2015-06-11";"10:48:21";"F";"147";"D";"1057";"1665";"335";"25.0";"0.365";"51.4";"1004";"0.84";"0.9";"0.920";"0.555";"0.874";"0.694";"0.375";"0.260";"1334";"2820";"0.527"
"2015-06-11 10:48:40.000";"1434044920000";"4692001";"2015-06-11";"10:48:40";"F";"148";"D";"1035";"1737";"486";"25.0";"0.404";"82.5";"1030";"0.84";"0.9";"0.993";"0.524";"0.988";"0.623";"0.367";"0.229";"1334";"2820";"0.527"
"2015-06-11 10:49:00.000";"1434044940000";"4712001";"2015-06-11";"10:49:00";"F";"149";"D";"1066";"1769";"652";"25.0";"0.397";"108.7";"1041";"0.84";"0.9";"0.966";"0.510";"0.943";"0.594";"0.378";"0.225";"1334";"2820";"0.527"
"2015-06-11 10:49:19.000";"1434044959000";"4731001";"2015-06-11";"10:49:19";"F";"150";"D";"892";"1308";"975";"25.0";"0.318";"130.2";"862";"0.84";"0.9";"0.933";"0.700";"0.902";"1.156";"0.316";"0.366";"1334";"2820";"0.527"
"2015-06-11 10:49:39.000";"1434044979000";"4751001";"2015-06-11";"10:49:39";"F";"151";"D";"746";"986";"1302";"25.0";"0.243";"132.9";"710";"0.84";"0.9";"0.870";"0.814";"0.828";"1.860";"0.265";"0.492";"1334";"2820";"0.527"
"2015-06-11 10:49:59.000";"1434044999000";"4771001";"2015-06-11";"10:49:59";"F";"152";"D";"690";"829";"1803";"25.0";"0.168";"127.2";"624";"0.84";"0.9";"0.678";"0.862";"0.613";"2.402";"0.245";"0.587";"1334";"2820";"0.527"
"2015-06-11 10:50:18.000";"1434045018000";"4790001";"2015-06-11";"10:50:18";"F";"153";"D";"677";"758";"2632";"27.0";"0.107";"118.3";"583";"0.84";"0.9";"0.463";"0.882";"0.399";"2.720";"0.240";"0.653";"1334";"2820";"0.527"
"2015-06-11 10:50:18.001";"1434045018001";"4790002";"2015-06-11";"10:50:18";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:53:52.998";"1434045232998";"5004999";"2015-06-11";"10:53:52";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=96;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 10:53:52.999";"1434045232999";"5005000";"2015-06-11";"10:53:52";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:53:52.999";"1434045232999";"5005000";"2015-06-11";"10:53:52";"REG1";"";"#1: alpha: 0.134, ETRm: 137.431, Ik: 1021.986   ( beta: 0.010, ETRmPot: 178.609 ) ";""
"2015-06-11 10:53:52.999";"1434045232999";"5005000";"2015-06-11";"10:53:52";"REG2";"";"#1: alpha: 0.110, ETRm: 136.450, Ik: 1237.917 ";""
"2015-06-11 10:53:53.000";"1434045233000";"5005001";"2015-06-11";"10:53:53";"FO";"155";"l";"472";"1136";"1";"25.0";"0.585";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"472";"1136";"0.585"
"2015-06-11 10:54:12.000";"1434045252000";"5024001";"2015-06-11";"10:54:12";"F";"156";"D";"493";"652";"335";"25.0";"0.244";"34.3";"361";"0.84";"0.9";"0.546";"0.562";"0.400";"0.742";"0.434";"0.322";"472";"1136";"0.585"
"2015-06-11 10:54:32.000";"1434045272000";"5044001";"2015-06-11";"10:54:32";"F";"157";"D";"423";"576";"486";"25.0";"0.266";"54.3";"336";"0.84";"0.9";"0.638";"0.639";"0.507";"0.972";"0.372";"0.362";"472";"1136";"0.585"
"2015-06-11 10:54:52.000";"1434045292000";"5064001";"2015-06-11";"10:54:52";"F";"158";"D";"387";"518";"652";"25.0";"0.253";"69.3";"316";"0.84";"0.9";"0.649";"0.696";"0.530";"1.193";"0.341";"0.406";"472";"1136";"0.585"
"2015-06-11 10:55:11.000";"1434045311000";"5083001";"2015-06-11";"10:55:11";"F";"159";"D";"368";"471";"975";"25.0";"0.219";"89.7";"297";"0.84";"0.9";"0.592";"0.738";"0.478";"1.412";"0.324";"0.457";"472";"1136";"0.585"
"2015-06-11 10:55:31.000";"1434045331000";"5103001";"2015-06-11";"10:55:31";"F";"160";"D";"353";"436";"1302";"26.0";"0.190";"103.9";"283";"0.84";"0.9";"0.542";"0.770";"0.435";"1.606";"0.311";"0.499";"472";"1136";"0.585"
"2015-06-11 10:55:50.000";"1434045350000";"5122001";"2015-06-11";"10:55:50";"F";"161";"D";"341";"404";"1803";"25.0";"0.156";"118.1";"269";"0.84";"0.9";"0.467";"0.797";"0.368";"1.812";"0.300";"0.544";"472";"1136";"0.585"
"2015-06-11 10:56:10.000";"1434045370000";"5142001";"2015-06-11";"10:56:10";"F";"162";"D";"332";"378";"2632";"25.0";"0.122";"134.9";"257";"0.84";"0.9";"0.380";"0.818";"0.294";"2.005";"0.292";"0.586";"472";"1136";"0.585"
"2015-06-11 10:56:30.000";"1434045390000";"5162001";"2015-06-11";"10:56:30";"F";"163";"D";"321";"352";"3711";"26.0";"0.088";"137.2";"245";"0.84";"0.9";"0.290";"0.839";"0.221";"2.227";"0.283";"0.629";"472";"1136";"0.585"
"2015-06-11 10:56:30.001";"1434045390001";"5162002";"2015-06-11";"10:56:30";"SLCE";"";"Light Curve end ";""
"2015-06-11 10:59:12.998";"1434045552998";"5324999";"2015-06-11";"10:59:12";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=96;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-11 10:59:12.999";"1434045552999";"5325000";"2015-06-11";"10:59:12";"SLCS";"";"Light Curve start ";""
"2015-06-11 10:59:12.999";"1434045552999";"5325000";"2015-06-11";"10:59:12";"REG1";"";"#1: alpha: 0.207, ETRm: 85.981, Ik: 414.797   ( beta: 0.008, ETRmPot: 101.494 ) ";""
