"2015-06-11";"05:58:41";"WinControl (rev 848) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:Mark";"1:F";"1:Fm'";"1:PAR";"1:Temp";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:Depth";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"2015-06-10 11:33:03.001";"1433961183001";"3218002";"2015-06-10";"11:33:03";"SLCE";"";"Light Curve end ";""
"2015-06-10 11:35:30.998";"1433961330998";"3365999";"2015-06-10";"11:35:30";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 11:35:30.999";"1433961330999";"3366000";"2015-06-10";"11:35:30";"SLCS";"";"Light Curve start ";""
"2015-06-10 11:35:30.999";"1433961330999";"3366000";"2015-06-10";"11:35:30";"REG1";"";"#1: alpha: 0.224, ETRm: 97.467, Ik: 435.789   ( beta: 0.071, ETRmPot: 202.137 ) ";""
"2015-06-10 11:35:30.999";"1433961330999";"3366000";"2015-06-10";"11:35:30";"REG2";"";"#1: alpha: 0.196, ETRm: 91.260, Ik: 465.483 ";""
"2015-06-10 11:35:31.000";"1433961331000";"3366001";"2015-06-10";"11:35:31";"FO";"83";"l";"1165";"2467";"1";"27.0";"0.528";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"1165";"2467";"0.528"
"2015-06-10 11:35:49.000";"1433961349000";"3384001";"2015-06-10";"11:35:49";"F";"84";"B";"1347";"1983";"154";"27.0";"0.321";"20.8";"1045";"0.84";"0.9";"0.678";"0.280";"0.526";"0.244";"0.546";"0.133";"1165";"2467";"0.528"
"2015-06-10 11:36:09.000";"1433961369000";"3404001";"2015-06-10";"11:36:09";"F";"85";"B";"1060";"1616";"335";"28.0";"0.344";"48.4";"933";"0.84";"0.9";"0.814";"0.475";"0.716";"0.527";"0.430";"0.226";"1165";"2467";"0.528"
"2015-06-10 11:36:28.000";"1433961388000";"3423001";"2015-06-10";"11:36:28";"F";"86";"B";"1100";"1741";"486";"27.0";"0.368";"75.1";"973";"0.84";"0.9";"0.835";"0.410";"0.739";"0.417";"0.446";"0.186";"1165";"2467";"0.528"
"2015-06-10 11:36:48.000";"1433961408000";"3443001";"2015-06-10";"11:36:48";"F";"87";"B";"1060";"1595";"652";"28.0";"0.335";"91.7";"926";"0.84";"1.0";"0.800";"0.486";"0.699";"0.547";"0.430";"0.235";"1165";"2467";"0.528"
"2015-06-10 11:37:08.000";"1433961428000";"3463001";"2015-06-10";"11:37:08";"F";"88";"B";"749";"979";"975";"27.0";"0.235";"96.2";"678";"0.84";"1.0";"0.764";"0.769";"0.692";"1.520";"0.304";"0.461";"1165";"2467";"0.528"
"2015-06-10 11:37:27.000";"1433961447000";"3482001";"2015-06-10";"11:37:27";"F";"89";"B";"621";"750";"1302";"27.0";"0.172";"94.1";"560";"0.84";"1.0";"0.679";"0.854";"0.612";"2.289";"0.252";"0.576";"1165";"2467";"0.528"
"2015-06-10 11:37:47.000";"1433961467000";"3502001";"2015-06-10";"11:37:47";"F";"90";"B";"585";"662";"1803";"27.0";"0.116";"87.8";"509";"0.84";"1.0";"0.503";"0.882";"0.438";"2.727";"0.237";"0.647";"1165";"2467";"0.528"
"2015-06-10 11:38:06.000";"1433961486000";"3521001";"2015-06-10";"11:38:06";"F";"91";"B";"576";"620";"2632";"27.0";"0.071";"78.5";"484";"0.84";"1.0";"0.324";"0.896";"0.272";"2.979";"0.233";"0.696";"1165";"2467";"0.528"
"2015-06-10 11:38:06.001";"1433961486001";"3521002";"2015-06-10";"11:38:06";"SLCE";"";"Light Curve end ";""
"2015-06-10 11:56:00.999";"1433962560999";"4596000";"2015-06-10";"11:56:00";"SLCS";"";"Light Curve start ";""
"2015-06-10 11:56:00.999";"1433962560999";"4596000";"2015-06-10";"11:56:00";"REG1";"";"#1: alpha: 0.128, ETRm: 96.590, Ik: 757.195   ( beta: 0.012, ETRmPot: 133.635 ) ";""
"2015-06-10 11:56:00.999";"1433962560999";"4596000";"2015-06-10";"11:56:00";"REG2";"";"#1: alpha: 0.105, ETRm: 96.178, Ik: 914.867 ";""
"2015-06-10 11:56:01.000";"1433962561000";"4596001";"2015-06-10";"11:56:01";"FO";"92";"l";"691";"1279";"1";"27.0";"0.460";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"691";"1279";"0.460"
"2015-06-10 11:56:20.000";"1433962580000";"4615001";"2015-06-10";"11:56:20";"F";"93";"B";"656";"897";"154";"28.0";"0.269";"17.4";"562";"0.84";"0.9";"0.719";"0.430";"0.616";"0.426";"0.513";"0.218";"691";"1279";"0.460"
"2015-06-10 11:56:39.000";"1433962599000";"4634001";"2015-06-10";"11:56:39";"F";"94";"B";"588";"787";"335";"28.0";"0.253";"35.6";"517";"0.84";"0.9";"0.737";"0.541";"0.648";"0.625";"0.460";"0.287";"691";"1279";"0.460"
"2015-06-10 11:56:59.000";"1433962619000";"4654001";"2015-06-10";"11:56:59";"F";"95";"B";"560";"730";"486";"28.0";"0.233";"47.6";"491";"0.84";"0.9";"0.711";"0.594";"0.623";"0.752";"0.438";"0.329";"691";"1279";"0.460"
"2015-06-10 11:57:18.000";"1433962638000";"4673001";"2015-06-10";"11:57:18";"F";"96";"B";"531";"678";"652";"28.0";"0.217";"59.4";"467";"0.84";"0.9";"0.697";"0.641";"0.613";"0.886";"0.415";"0.368";"691";"1279";"0.460"
"2015-06-10 11:57:38.000";"1433962658000";"4693001";"2015-06-10";"11:57:38";"F";"97";"B";"509";"621";"975";"27.0";"0.180";"73.7";"439";"0.84";"0.9";"0.615";"0.690";"0.530";"1.060";"0.398";"0.422";"691";"1279";"0.460"
"2015-06-10 11:57:58.000";"1433962678000";"4713001";"2015-06-10";"11:57:58";"F";"98";"B";"491";"578";"1302";"27.0";"0.151";"82.6";"417";"0.84";"0.9";"0.540";"0.726";"0.459";"1.213";"0.384";"0.465";"691";"1279";"0.460"
"2015-06-10 11:58:17.000";"1433962697000";"4732001";"2015-06-10";"11:58:17";"F";"99";"B";"471";"538";"1803";"27.0";"0.125";"94.7";"396";"0.84";"0.9";"0.472";"0.759";"0.397";"1.377";"0.368";"0.507";"691";"1279";"0.460"
"2015-06-10 11:58:37.000";"1433962717000";"4752001";"2015-06-10";"11:58:37";"F";"100";"B";"451";"494";"2632";"28.0";"0.087";"96.2";"372";"0.84";"0.9";"0.352";"0.793";"0.290";"1.589";"0.353";"0.560";"691";"1279";"0.460"
"2015-06-10 11:58:37.001";"1433962717001";"4752002";"2015-06-10";"11:58:37";"SLCE";"";"Light Curve end ";""
"2015-06-10 11:59:54.998";"1433962794998";"4829999";"2015-06-10";"11:59:54";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 11:59:54.999";"1433962794999";"4830000";"2015-06-10";"11:59:54";"SLCS";"";"Light Curve start ";""
"2015-06-10 11:59:54.999";"1433962794999";"4830000";"2015-06-10";"11:59:54";"REG1";"";"#1: alpha: 0.145, ETRm: 99.727, Ik: 688.624   ( beta: 0.014, ETRmPot: 138.502 ) ";""
"2015-06-10 11:59:54.999";"1433962794999";"4830000";"2015-06-10";"11:59:54";"REG2";"";"#1: alpha: 0.121, ETRm: 97.287, Ik: 806.903 ";""
"2015-06-10 11:59:55.000";"1433962795000";"4830001";"2015-06-10";"11:59:55";"FO";"102";"l";"696";"1416";"1";"28.0";"0.508";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"696";"1416";"0.508"
"2015-06-10 12:00:14.000";"1433962814000";"4849001";"2015-06-10";"12:00:14";"F";"103";"B";"644";"881";"335";"28.0";"0.269";"37.8";"536";"0.84";"0.9";"0.687";"0.521";"0.572";"0.607";"0.455";"0.276";"696";"1416";"0.508"
"2015-06-10 12:00:34.000";"1433962834000";"4869001";"2015-06-10";"12:00:34";"F";"104";"B";"571";"768";"486";"28.0";"0.257";"52.5";"492";"0.84";"0.9";"0.714";"0.617";"0.615";"0.844";"0.403";"0.340";"696";"1416";"0.508"
"2015-06-10 12:00:53.000";"1433962853000";"4888001";"2015-06-10";"12:00:53";"F";"105";"B";"529";"692";"652";"28.0";"0.236";"64.6";"460";"0.84";"0.9";"0.703";"0.678";"0.611";"1.046";"0.374";"0.390";"696";"1416";"0.508"
"2015-06-10 12:01:13.000";"1433962873000";"4908001";"2015-06-10";"12:01:13";"F";"106";"B";"499";"621";"975";"28.0";"0.196";"80.3";"427";"0.84";"0.9";"0.629";"0.731";"0.538";"1.280";"0.352";"0.452";"696";"1416";"0.508"
"2015-06-10 12:01:32.000";"1433962892000";"4927001";"2015-06-10";"12:01:32";"F";"107";"B";"472";"567";"1302";"28.0";"0.168";"91.9";"401";"0.84";"0.9";"0.572";"0.769";"0.486";"1.497";"0.333";"0.499";"696";"1416";"0.508"
"2015-06-10 12:01:52.000";"1433962912000";"4947001";"2015-06-10";"12:01:52";"F";"108";"B";"449";"515";"1803";"28.0";"0.128";"96.9";"374";"0.84";"0.9";"0.468";"0.804";"0.390";"1.750";"0.317";"0.555";"696";"1416";"0.508"
"2015-06-10 12:02:12.000";"1433962932000";"4967001";"2015-06-10";"12:02:12";"F";"109";"B";"418";"459";"2632";"28.0";"0.089";"98.4";"344";"0.84";"1.0";"0.357";"0.840";"0.294";"2.085";"0.295";"0.616";"696";"1416";"0.508"
"2015-06-10 12:02:31.000";"1433962951000";"4986001";"2015-06-10";"12:02:31";"F";"110";"B";"395";"420";"3711";"28.0";"0.060";"93.5";"321";"0.84";"1.0";"0.253";"0.862";"0.206";"2.371";"0.279";"0.661";"696";"1416";"0.508"
"2015-06-10 12:02:31.001";"1433962951001";"4986002";"2015-06-10";"12:02:31";"SLCE";"";"Light Curve end ";""
"2015-06-10 12:05:18.998";"1433963118998";"5153999";"2015-06-10";"12:05:18";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 12:05:18.999";"1433963118999";"5154000";"2015-06-10";"12:05:18";"SLCS";"";"Light Curve start ";""
"2015-06-10 12:05:18.999";"1433963118999";"5154000";"2015-06-10";"12:05:18";"REG1";"";"#1: alpha: 0.195, ETRm: 76.865, Ik: 393.833   ( beta: 0.031, ETRmPot: 122.493 ) ";""
"2015-06-10 12:05:18.999";"1433963118999";"5154000";"2015-06-10";"12:05:18";"REG2";"";"#1: alpha: 0.166, ETRm: 72.587, Ik: 436.480 ";""
"2015-06-10 12:05:19.000";"1433963119000";"5154001";"2015-06-10";"12:05:19";"FO";"112";"l";"1294";"2384";"1";"28.0";"0.457";"0.2";"-";"0.84";"0.9";"-";"-";"-";"-";"-";"-";"1294";"2384";"0.457"
"2015-06-10 12:05:38.000";"1433963138000";"5173001";"2015-06-10";"12:05:38";"F";"113";"B";"1240";"1694";"154";"28.0";"0.268";"17.3";"1060";"0.84";"1.0";"0.716";"0.418";"0.612";"0.407";"0.520";"0.212";"1294";"2384";"0.457"
"2015-06-10 12:05:58.000";"1433963158000";"5193001";"2015-06-10";"12:05:58";"F";"114";"B";"1040";"1479";"335";"28.0";"0.297";"41.8";"971";"0.84";"1.0";"0.864";"0.534";"0.807";"0.612";"0.436";"0.267";"1294";"2384";"0.457"
"2015-06-10 12:06:18.000";"1433963178000";"5213001";"2015-06-10";"12:06:18";"F";"115";"B";"1036";"1501";"486";"28.0";"0.310";"63.3";"981";"0.84";"1.0";"0.894";"0.523";"0.847";"0.588";"0.435";"0.255";"1294";"2384";"0.457"
"2015-06-10 12:06:37.000";"1433963197000";"5232001";"2015-06-10";"12:06:37";"F";"116";"B";"1014";"1384";"652";"28.0";"0.267";"73.1";"929";"0.84";"1.0";"0.813";"0.583";"0.745";"0.723";"0.425";"0.308";"1294";"2384";"0.457"
"2015-06-10 12:06:57.000";"1433963217000";"5252001";"2015-06-10";"12:06:57";"F";"117";"B";"820";"1010";"975";"28.0";"0.188";"77.0";"744";"0.84";"1.0";"0.714";"0.756";"0.648";"1.360";"0.344";"0.468";"1294";"2384";"0.457"
"2015-06-10 12:07:16.000";"1433963236000";"5271001";"2015-06-10";"12:07:16";"F";"118";"B";"700";"807";"1302";"28.0";"0.133";"72.7";"628";"0.84";"1.0";"0.598";"0.836";"0.536";"1.954";"0.294";"0.573";"1294";"2384";"0.457"
"2015-06-10 12:07:36.000";"1433963256000";"5291001";"2015-06-10";"12:07:36";"F";"119";"B";"643";"708";"1803";"28.0";"0.092";"69.7";"566";"0.84";"1.0";"0.458";"0.870";"0.403";"2.367";"0.270";"0.638";"1294";"2384";"0.457"
"2015-06-10 12:07:56.000";"1433963276000";"5311001";"2015-06-10";"12:07:56";"F";"120";"B";"616";"654";"2632";"28.0";"0.058";"64.1";"531";"0.84";"1.0";"0.309";"0.887";"0.266";"2.645";"0.258";"0.684";"1294";"2384";"0.457"
"2015-06-10 12:07:56.001";"1433963276001";"5311002";"2015-06-10";"12:07:56";"SLCE";"";"Light Curve end ";""
"2015-06-10 12:10:33.999";"1433963433999";"5469000";"2015-06-10";"12:10:33";"SLCS";"";"Light Curve start ";""
"2015-06-10 12:10:33.999";"1433963433999";"5469000";"2015-06-10";"12:10:33";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 46.679 ) ";""
"2015-06-10 12:10:33.999";"1433963433999";"5469000";"2015-06-10";"12:10:33";"REG2";"";"#1: alpha: 0.066, ETRm: 45.735, Ik: 692.898 ";""
"2015-06-10 12:10:34.000";"1433963434000";"5469001";"2015-06-10";"12:10:34";"FO";"121";"l";"432";"710";"1";"28.0";"0.392";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"432";"710";"0.392"
"2015-06-10 12:10:53.000";"1433963453000";"5488001";"2015-06-10";"12:10:53";"F";"122";"B";"401";"490";"154";"28.0";"0.182";"11.8";"339";"0.84";"1.0";"0.589";"0.457";"0.498";"0.449";"0.565";"0.253";"432";"710";"0.392"
"2015-06-10 12:11:12.000";"1433963472000";"5507001";"2015-06-10";"12:11:12";"F";"123";"B";"353";"418";"335";"28.0";"0.156";"21.9";"303";"0.84";"1.0";"0.565";"0.586";"0.485";"0.699";"0.497";"0.347";"432";"710";"0.392"
"2015-06-10 12:11:32.000";"1433963492000";"5527001";"2015-06-10";"12:11:32";"F";"124";"B";"297";"342";"486";"28.0";"0.132";"26.9";"261";"0.84";"1.0";"0.556";"0.709";"0.489";"1.076";"0.418";"0.450";"432";"710";"0.392"
"2015-06-10 12:11:51.000";"1433963511000";"5546001";"2015-06-10";"12:11:51";"F";"125";"B";"264";"299";"652";"28.0";"0.117";"32.0";"235";"0.84";"1.0";"0.547";"0.770";"0.487";"1.375";"0.372";"0.511";"432";"710";"0.392"
"2015-06-10 12:12:11.000";"1433963531000";"5566001";"2015-06-10";"12:12:11";"F";"126";"B";"237";"264";"975";"28.0";"0.102";"41.8";"213";"0.84";"1.0";"0.529";"0.817";"0.475";"1.689";"0.334";"0.564";"432";"710";"0.392"
"2015-06-10 12:12:31.000";"1433963551000";"5586001";"2015-06-10";"12:12:31";"F";"127";"B";"212";"230";"1302";"28.0";"0.078";"42.7";"190";"0.84";"1.0";"0.450";"0.856";"0.403";"2.087";"0.299";"0.623";"432";"710";"0.392"
"2015-06-10 12:12:50.000";"1433963570000";"5605001";"2015-06-10";"12:12:50";"F";"128";"B";"196";"208";"1803";"27.0";"0.058";"43.9";"175";"0.84";"1.0";"0.364";"0.881";"0.325";"2.413";"0.276";"0.666";"432";"710";"0.392"
"2015-06-10 12:13:10.000";"1433963590000";"5625001";"2015-06-10";"12:13:10";"F";"129";"B";"178";"186";"2632";"28.0";"0.043";"47.5";"159";"0.84";"1.0";"0.296";"0.903";"0.264";"2.817";"0.251";"0.706";"432";"710";"0.392"
"2015-06-10 12:13:10.001";"1433963590001";"5625002";"2015-06-10";"12:13:10";"SLCE";"";"Light Curve end ";""
"2015-06-10 12:16:37.999";"1433963797999";"5833000";"2015-06-10";"12:16:37";"SLCS";"";"Light Curve start ";""
"2015-06-10 12:16:37.999";"1433963797999";"5833000";"2015-06-10";"12:16:37";"REG1";"";"#1: alpha: 0.074, ETRm: 41.309, Ik: 561.182   ( beta: 0.153, ETRmPot: 288.053 ) ";""
"2015-06-10 12:16:37.999";"1433963797999";"5833000";"2015-06-10";"12:16:37";"REG2";"";"#1: alpha: 0.066, ETRm: 39.317, Ik: 592.357 ";""
"2015-06-10 12:16:38.000";"1433963798000";"5833001";"2015-06-10";"12:16:38";"FO";"130";"l";"441";"723";"1";"28.0";"0.390";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"441";"723";"0.390"
"2015-06-10 12:16:56.000";"1433963816000";"5851001";"2015-06-10";"12:16:56";"F";"131";"B";"449";"538";"154";"28.0";"0.165";"10.7";"365";"0.84";"1.0";"0.514";"0.387";"0.418";"0.344";"0.621";"0.214";"441";"723";"0.390"
"2015-06-10 12:17:16.000";"1433963836000";"5871001";"2015-06-10";"12:17:16";"F";"132";"B";"397";"461";"335";"28.0";"0.139";"19.6";"327";"0.84";"1.0";"0.478";"0.525";"0.394";"0.568";"0.549";"0.312";"441";"723";"0.390"
"2015-06-10 12:17:36.000";"1433963856000";"5891001";"2015-06-10";"12:17:36";"F";"133";"B";"339";"387";"486";"28.0";"0.124";"25.3";"288";"0.84";"1.0";"0.485";"0.649";"0.412";"0.868";"0.469";"0.407";"441";"723";"0.390"
"2015-06-10 12:17:55.000";"1433963875000";"5910001";"2015-06-10";"12:17:55";"F";"134";"B";"303";"343";"652";"28.0";"0.117";"32.0";"263";"0.84";"1.0";"0.500";"0.716";"0.434";"1.108";"0.419";"0.464";"441";"723";"0.390"
"2015-06-10 12:18:15.000";"1433963895000";"5930001";"2015-06-10";"12:18:15";"F";"135";"B";"275";"301";"975";"28.0";"0.086";"35.2";"238";"0.84";"1.0";"0.413";"0.777";"0.357";"1.402";"0.380";"0.534";"441";"723";"0.390"
"2015-06-10 12:18:34.000";"1433963914000";"5949001";"2015-06-10";"12:18:34";"F";"136";"B";"253";"276";"1302";"28.0";"0.083";"45.4";"222";"0.84";"1.0";"0.426";"0.809";"0.374";"1.620";"0.350";"0.567";"441";"723";"0.390"
"2015-06-10 12:18:54.000";"1433963934000";"5969001";"2015-06-10";"12:18:54";"F";"137";"B";"228";"240";"1803";"28.0";"0.050";"37.9";"198";"0.84";"1.0";"0.286";"0.851";"0.248";"2.013";"0.315";"0.635";"441";"723";"0.390"
"2015-06-10 12:19:14.000";"1433963954000";"5989001";"2015-06-10";"12:19:14";"F";"138";"B";"211";"218";"2632";"28.0";"0.032";"35.4";"183";"0.84";"1.0";"0.200";"0.876";"0.173";"2.317";"0.292";"0.676";"441";"723";"0.390"
"2015-06-10 12:19:14.001";"1433963954001";"5989002";"2015-06-10";"12:19:14";"SLCE";"";"Light Curve end ";""
"2015-06-10 12:20:36.998";"1433964036998";"6071999";"2015-06-10";"12:20:36";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=1;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 12:20:36.999";"1433964036999";"6072000";"2015-06-10";"12:20:36";"SLCS";"";"Light Curve start ";""
"2015-06-10 12:20:36.999";"1433964036999";"6072000";"2015-06-10";"12:20:36";"REG1";"";"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.005, ETRmPot: 39.140 ) ";""
"2015-06-10 12:20:36.999";"1433964036999";"6072000";"2015-06-10";"12:20:36";"REG2";"";"#1: alpha: 0.082, ETRm: 47.591, Ik: 579.111 ";""
"2015-06-10 12:20:37.000";"1433964037000";"6072001";"2015-06-10";"12:20:37";"FO";"140";"l";"331";"566";"1";"28.0";"0.415";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"331";"566";"0.415"
"2015-06-10 12:20:56.000";"1433964056000";"6091001";"2015-06-10";"12:20:56";"F";"141";"B";"314";"425";"68";"28.0";"0.261";"7.5";"277";"0.84";"1.0";"0.750";"0.370";"0.662";"0.332";"0.555";"0.184";"331";"566";"0.415"
"2015-06-10 12:21:15.000";"1433964075000";"6110001";"2015-06-10";"12:21:15";"F";"142";"B";"288";"381";"154";"28.0";"0.244";"15.8";"258";"0.84";"1.0";"0.756";"0.477";"0.677";"0.486";"0.509";"0.247";"331";"566";"0.415"
"2015-06-10 12:21:35.000";"1433964095000";"6130001";"2015-06-10";"12:21:35";"F";"143";"B";"271";"333";"335";"28.0";"0.186";"26.2";"235";"0.84";"1.0";"0.633";"0.583";"0.549";"0.700";"0.479";"0.335";"331";"566";"0.415"
"2015-06-10 12:21:54.000";"1433964114000";"6149001";"2015-06-10";"12:21:54";"F";"144";"B";"252";"300";"486";"28.0";"0.160";"32.7";"218";"0.84";"1.0";"0.585";"0.651";"0.506";"0.887";"0.445";"0.395";"331";"566";"0.415"
"2015-06-10 12:22:14.000";"1433964134000";"6169001";"2015-06-10";"12:22:14";"F";"145";"B";"240";"275";"652";"28.0";"0.127";"34.8";"204";"0.84";"1.0";"0.493";"0.698";"0.419";"1.058";"0.424";"0.449";"331";"566";"0.415"
"2015-06-10 12:22:34.000";"1433964154000";"6189001";"2015-06-10";"12:22:34";"F";"146";"B";"225";"251";"975";"28.0";"0.104";"42.6";"191";"0.84";"1.0";"0.433";"0.745";"0.368";"1.255";"0.398";"0.498";"331";"566";"0.415"
"2015-06-10 12:22:53.000";"1433964173000";"6208001";"2015-06-10";"12:22:53";"F";"147";"B";"210";"230";"1302";"28.0";"0.087";"47.6";"179";"0.84";"1.0";"0.392";"0.783";"0.334";"1.461";"0.371";"0.542";"331";"566";"0.415"
"2015-06-10 12:23:13.000";"1433964193000";"6228001";"2015-06-10";"12:23:13";"F";"148";"B";"188";"201";"1803";"28.0";"0.065";"49.2";"161";"0.84";"1.0";"0.325";"0.830";"0.278";"1.816";"0.332";"0.603";"331";"566";"0.415"
"2015-06-10 12:23:13.001";"1433964193001";"6228002";"2015-06-10";"12:23:13";"SLCE";"";"Light Curve end ";""
"2015-06-10 12:26:53.998";"1433964413998";"6448999";"2015-06-10";"12:26:53";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=3;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 12:26:53.999";"1433964413999";"6449000";"2015-06-10";"12:26:53";"SLCS";"";"Light Curve start ";""
"2015-06-10 12:26:53.999";"1433964413999";"6449000";"2015-06-10";"12:26:53";"REG1";"";"#1: alpha: 0.134, ETRm: 136.228, Ik: 1015.386   ( beta: 0.701, ETRmPot: 2116.088 ) ";""
"2015-06-10 12:26:53.999";"1433964413999";"6449000";"2015-06-10";"12:26:53";"REG2";"";"#1: alpha: 0.118, ETRm: 134.659, Ik: 1138.465 ";""
"2015-06-10 12:26:54.000";"1433964414000";"6449001";"2015-06-10";"12:26:54";"FO";"150";"l";"501";"1092";"1";"28.0";"0.541";"0.2";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"501";"1092";"0.541"
"2015-06-10 12:27:13.000";"1433964433000";"6468001";"2015-06-10";"12:27:13";"F";"151";"B";"513";"679";"335";"28.0";"0.244";"34.3";"392";"0.84";"1.0";"0.578";"0.514";"0.442";"0.608";"0.470";"0.286";"501";"1092";"0.541"
"2015-06-10 12:27:33.000";"1433964453000";"6488001";"2015-06-10";"12:27:33";"F";"152";"B";"433";"595";"486";"28.0";"0.272";"55.5";"362";"0.84";"1.0";"0.695";"0.606";"0.581";"0.835";"0.397";"0.331";"501";"1092";"0.541"
"2015-06-10 12:27:52.000";"1433964472000";"6507001";"2015-06-10";"12:27:52";"F";"153";"B";"413";"557";"652";"28.0";"0.259";"70.9";"348";"0.84";"1.0";"0.689";"0.646";"0.581";"0.961";"0.378";"0.363";"501";"1092";"0.541"
"2015-06-10 12:28:12.000";"1433964492000";"6527001";"2015-06-10";"12:28:12";"F";"154";"B";"398";"515";"975";"29.0";"0.227";"93.0";"331";"0.84";"1.0";"0.636";"0.689";"0.529";"1.120";"0.364";"0.409";"501";"1092";"0.541"
"2015-06-10 12:28:32.000";"1433964512000";"6547001";"2015-06-10";"12:28:32";"F";"155";"B";"370";"460";"1302";"28.0";"0.196";"107.2";"307";"0.84";"1.0";"0.588";"0.741";"0.488";"1.374";"0.339";"0.465";"501";"1092";"0.541"
"2015-06-10 12:28:51.000";"1433964531000";"6566001";"2015-06-10";"12:28:51";"F";"156";"B";"353";"426";"1803";"29.0";"0.171";"129.5";"292";"0.84";"1.0";"0.545";"0.773";"0.451";"1.563";"0.323";"0.506";"501";"1092";"0.541"
"2015-06-10 12:29:11.000";"1433964551000";"6586001";"2015-06-10";"12:29:11";"F";"157";"B";"338";"384";"2632";"28.0";"0.120";"132.7";"271";"0.84";"1.0";"0.407";"0.809";"0.326";"1.844";"0.310";"0.570";"501";"1092";"0.541"
"2015-06-10 12:29:30.000";"1433964570000";"6605001";"2015-06-10";"12:29:30";"F";"158";"B";"315";"344";"3711";"29.0";"0.084";"130.9";"251";"0.84";"1.0";"0.312";"0.843";"0.249";"2.174";"0.288";"0.628";"501";"1092";"0.541"
"2015-06-10 12:29:30.001";"1433964570001";"6605002";"2015-06-10";"12:29:30";"SLCE";"";"Light Curve end ";""
"2015-06-10 12:32:18.998";"1433964738998";"6773999";"2015-06-10";"12:32:18";"C";"";"MI=8;SI=8;SW=0.8;AI=5;AW=0:20;AF=1.20;G=6;D=2;EF=0.84;FO=95;CW=0:30;CI=1;LW=0:20;LI=2;ID=0:40;IW=0:20;DO0.0;DG1.00;LO=0;LG=1.00 ";""
"2015-06-10 12:32:18.999";"1433964738999";"6774000";"2015-06-10";"12:32:18";"SLCS";"";"Light Curve start ";""
"2015-06-10 12:32:18.999";"1433964738999";"6774000";"2015-06-10";"12:32:18";"REG1";"";"#1: alpha: 0.116, ETRm: 68.084, Ik: 585.042   ( beta: 0.847, ETRmPot: 1437.807 ) ";""
"2015-06-10 12:32:18.999";"1433964738999";"6774000";"2015-06-10";"12:32:18";"REG2";"";"#1: alpha: 0.105, ETRm: 65.269, Ik: 624.063 ";""
"2015-06-10 12:32:19.000";"1433964739000";"6774001";"2015-06-10";"12:32:19";"FO";"160";"l";"987";"1423";"1";"29.0";"0.306";"0.1";"-";"0.84";"1.0";"-";"-";"-";"-";"-";"-";"987";"1423";"0.306"
"2015-06-10 12:32:37.000";"1433964757000";"6792001";"2015-06-10";"12:32:37";"F";"161";"B";"934";"1086";"154";"28.0";"0.140";"9.1";"812";"0.84";"1.0";"0.555";"0.372";"0.483";"0.310";"0.656";"0.204";"987";"1423";"0.306"
"2015-06-10 12:32:57.000";"1433964777000";"6812001";"2015-06-10";"12:32:57";"F";"162";"B";"681";"840";"335";"28.0";"0.189";"26.6";"666";"0.84";"1.0";"0.914";"0.601";"0.894";"0.694";"0.479";"0.332";"987";"1423";"0.306"
